ymd,hm,ta,weekday,weekend,max_power,spring,summer,autoum,winter,CDD,HDD,multiple_season
2020-12-22,84.45246913580246,-1.1315167548500882,1,0,82131.0,0,0,0,1,0.0,15.663893298059964,12740.835791228388
2020-12-23,83.78033509700177,0.3733686067019401,1,0,81373.0,0,0,0,1,0.0,14.474069664902999,13230.92574918714
2020-12-24,75.18977072310406,3.63326278659612,1,0,77124.0,0,0,0,1,0.0,14.110723104056436,7742.636464964764
2020-12-25,49.65070546737213,1.7934303350970018,0,1,67327.0,0,0,0,1,0.0,17.023650793650795,3732.7030915594064
2020-12-26,65.7021164021164,4.34410052910053,0,1,63604.0,0,0,0,1,0.0,15.589618406285073,-4270.822481667663
2020-12-27,69.0132275132275,6.292671957671958,0,1,62840.0,0,0,0,1,0.0,13.641512345679011,-4161.220499945182
2020-12-28,92.79232804232804,2.2327865961199294,1,0,76803.0,0,0,0,1,0.0,11.622292768959436,10624.744656417352
2020-12-29,70.80158730158729,3.5020987654320987,1,0,78917.0,0,0,0,1,0.0,16.42733245149912,9601.493911455656
2020-12-30,63.722751322751314,-8.563677248677248,1,0,83916.0,0,0,0,1,0.0,24.3932848324515,11499.886849366907
2020-12-31,61.15590828924163,-10.045123456790124,1,0,80632.0,0,0,0,1,0.0,25.38541446208113,5610.262072473175
2021-01-01,74.86216931216931,-6.370167548500882,0,1,64942.0,0,0,0,1,0.0,21.87097442680776,513.0581084723835
2021-01-02,44.14567901234568,-2.247460317460318,0,1,64982.0,0,0,0,1,0.0,21.088430335097,-3765.1972012984997
2021-01-03,48.19991181657848,-1.7860229276895945,0,1,66473.0,0,0,0,1,0.0,21.88398148148148,-3861.715638529249
2021-01-04,44.97292768959436,2.311067019400353,1,0,82840.0,0,0,0,1,0.0,20.6038139329806,13470.481966403457
2021-01-05,39.23835978835979,-1.8809611992945323,1,0,84497.0,0,0,0,1,0.0,22.205586419753086,16101.132944277319
2021-01-06,67.58765432098765,-8.92616402116402,1,0,85568.0,0,0,0,1,0.0,24.077751322751325,15493.71149746489
2021-01-07,44.23492063492064,-10.281543209876544,1,0,90211.0,0,0,0,1,0.0,27.925780423280422,16511.75447340867
2021-01-08,47.860582010582014,-13.819347442680776,1,0,89858.0,0,0,0,1,0.0,31.068910934744267,11583.777211834064
2021-01-09,53.55432098765432,-8.31584656084656,0,1,74232.0,0,0,0,1,0.0,28.96579365079365,467.5280569030092
2021-01-10,52.83915343915344,-3.535423280423281,0,1,70738.0,0,0,0,1,0.0,25.794766313932982,-2531.6528062247753
2021-01-11,70.24003527336862,-6.511878306878306,1,0,90564.0,0,0,0,1,0.0,23.744065255731922,13977.60872668643
2021-01-12,82.7310405643739,-6.622698412698412,1,0,88089.0,0,0,0,1,0.0,21.33406525573192,12480.79308680698
2021-01-13,86.04717813051145,-1.9254850088183424,1,0,84235.0,0,0,0,1,0.0,14.961331569664903,11512.39399200409
2021-01-14,78.78280423280424,-2.3839329805996474,1,0,80757.0,0,0,0,1,0.0,14.609166666666667,12012.533861090118
2021-01-15,72.89250440917107,4.374902998236331,1,0,78869.0,0,0,0,1,0.0,11.719925044091712,8859.322610678671
2021-01-16,53.5847442680776,-2.628862433862434,0,1,69347.0,0,0,0,1,0.0,19.59879188712522,-1670.1360509599526
2021-01-17,56.02910052910053,-2.0365079365079364,0,1,68310.0,0,0,0,1,0.0,22.404484126984126,-2538.925359292106
2021-01-18,85.62495590828924,-1.5655026455026455,1,0,86673.0,0,0,0,1,0.0,19.285586419753088,13316.7399226021
2021-01-19,60.0,-8.635987654320989,1,0,85348.0,0,0,0,1,0.0,23.199858906525574,14428.053863412719
2021-01-20,66.27037037037037,-7.667063492063493,1,0,83468.0,0,0,0,1,0.0,17.95505291005291,13282.71412598479
2021-01-21,76.71463844797178,7.441075837742504,1,0,80435.0,0,0,0,1,0.0,13.320828924162257,11526.532396008542
2021-01-22,97.44559082892415,5.360811287477954,1,0,79367.0,0,0,0,1,0.0,11.246410934744269,7044.484069644865
2021-01-23,81.44550264550264,7.408756613756613,0,1,65370.0,0,0,0,1,0.0,9.901472663139328,-9486.069412073686
2021-01-24,59.83959435626102,9.021684303350971,0,1,62201.0,0,0,0,1,0.0,10.716424162257496,-10722.289274090126
2021-01-25,86.43835978835979,2.277186948853616,1,0,75047.0,0,0,0,1,0.0,10.596446208112873,7151.892122158106
2021-01-26,90.04347442680776,4.868024691358025,1,0,79190.0,0,0,0,1,0.0,12.873880070546738,8402.759434103262
2021-01-27,67.63959435626103,-0.0031569664902998,1,0,77213.0,0,0,0,1,0.0,14.48265873015873,8761.969209031995
2021-01-28,51.63756613756614,-0.1690299823633156,1,0,80655.0,0,0,0,1,0.0,19.464700176366843,8266.95763221525
2021-01-29,50.958112874779545,-8.370564373897707,1,0,83971.0,0,0,0,1,0.0,24.007971781305116,8579.959654713633
2021-01-30,62.83818342151676,-7.134991181657848,0,1,69215.0,0,0,0,1,0.0,18.294052028218694,-2800.5206443083007
2021-01-31,54.76622574955909,8.527619047619048,0,1,63574.0,0,0,0,1,0.0,14.78414021164021,-10049.704791152082
2021-02-01,96.0595238095238,6.186904761904762,1,0,77878.0,0,0,0,1,0.0,13.454166666666666,4573.342772031786
2021-02-02,44.75,-3.0666666666666664,1,0,80457.0,0,0,0,1,0.0,22.066071428571426,7890.529014910717
2021-02-03,70.13095238095238,-8.992261904761905,1,0,82594.0,0,0,0,1,0.0,21.951190476190476,6994.166170007597
2021-02-04,45.69047619047619,-5.557142857142857,1,0,80804.0,0,0,0,1,0.0,20.892261904761906,4609.790391334542
2021-02-05,74.1547619047619,-2.793452380952381,1,0,80698.0,0,0,0,1,0.0,17.15297619047619,5743.577698585778
2021-02-06,79.92261904761905,3.3190476190476192,0,1,66340.0,0,0,0,1,0.0,12.363095238095237,-3421.8710936270854
2021-02-07,38.73809523809524,3.0851190476190475,0,1,63698.0,0,0,0,1,0.0,14.959523809523809,-4265.340254108228
2021-02-08,35.541666666666664,-1.417857142857143,1,0,77950.0,0,0,0,1,0.0,20.323214285714286,7961.7549840232
2021-02-09,66.44642857142857,-5.853571428571428,1,0,79114.0,0,0,0,1,0.0,18.907738095238095,10332.778910506604
2021-02-10,79.18571428571428,-1.6410714285714283,1,0,76269.0,0,0,0,1,0.0,15.685416666666667,9801.444973947748
2021-02-11,88.55952380952381,2.7839285714285715,0,1,61009.0,0,0,0,1,0.0,12.636309523809523,3740.486854543097
2021-02-12,70.80952380952381,3.625,0,1,54836.0,0,0,0,1,0.0,11.611904761904762,-1324.7011174190945
2021-02-13,45.845238095238095,8.869047619047619,0,1,55686.0,0,0,0,1,0.0,11.624404761904762,-8246.482696945532
2021-02-14,57.73809523809524,9.430357142857144,0,1,57691.0,0,0,0,1,0.0,9.433630952380952,-8929.171955856142
2021-02-15,86.02380952380952,2.333928571428572,1,0,74829.0,0,0,0,1,0.0,16.586309523809526,5778.737601404322
2021-02-16,62.273809523809526,-2.2928571428571427,1,0,80711.0,0,0,0,1,0.0,22.274404761904762,12341.111987145516
2021-02-17,47.51785714285714,-8.891666666666667,1,0,84749.0,0,0,0,1,0.0,25.38511904761905,13202.35202522033
2021-02-18,46.90476190476191,-7.725,1,0,84067.0,0,0,0,1,0.0,23.20982142857143,11235.441413340835
2021-02-19,73.18452380952381,-6.580952380952381,1,0,79299.0,0,0,0,1,0.0,17.51517857142857,7080.488711234926
2021-02-20,79.10119047619048,5.554166666666667,0,1,64603.0,0,0,0,1,0.0,8.655654761904762,-5316.248949191866
2021-02-21,51.845238095238095,13.532142857142858,0,1,60140.0,0,0,0,1,0.0,6.922023809523809,-7763.728341582972
2021-02-22,37.08928571428572,8.86547619047619,1,0,70422.0,0,0,0,1,0.0,10.96934523809524,3398.2648939309693
2021-02-23,44.910714285714285,-2.6297619047619047,1,0,73896.0,0,0,0,1,0.0,17.258333333333333,5606.041908902371
2021-02-24,43.74404761904762,-1.036309523809524,1,0,76281.0,0,0,0,1,0.0,14.917559523809524,6180.29479086059
2021-02-25,44.96428571428572,2.6827380952380957,1,0,77705.0,0,0,0,1,0.0,14.547619047619047,5048.639903847734
2021-02-26,55.65476190476191,0.8392857142857142,1,0,73253.0,0,0,0,1,0.0,10.38482142857143,1477.6651802521105
2021-02-27,48.91666666666666,6.651785714285714,0,1,61810.0,0,0,0,1,0.0,8.758928571428571,-8534.745477754266
2021-02-28,50.89285714285714,8.85892857142857,0,1,59511.0,0,0,0,1,0.0,11.727380952380951,-12153.78260268738
2021-03-01,93.9920634920635,6.646296296296296,0,1,64904.0,1,0,0,0,0.0,11.179378306878307,-2237.468127780666
2021-03-02,80.73386243386244,1.9414285714285715,1,0,77208.0,1,0,0,0,0.0,14.964338624338623,4437.066473239301
2021-03-03,92.70185185185186,-1.058862433862434,1,0,74748.0,1,0,0,0,0.0,14.49189594356261,4391.968349059873
2021-03-04,72.46693121693121,4.447751322751323,1,0,76597.0,1,0,0,0,0.0,11.879510582010582,5231.323946666022
2021-03-05,92.98324514991182,3.326904761904762,1,0,72682.0,1,0,0,0,0.0,8.836044973544974,3114.0844270545504
2021-03-06,65.93977072310406,6.315114638447971,0,1,62607.0,1,0,0,0,0.0,10.743381834215167,-7275.883493118424
2021-03-07,68.59462081128748,7.267425044091711,0,1,60702.0,1,0,0,0,0.0,11.080449735449736,-8361.57522500086
2021-03-08,91.06904761904762,1.959867724867725,1,0,71789.0,1,0,0,0,0.0,11.073364197530864,796.1373753390524
2021-03-09,85.59250440917108,2.5181922398589065,1,0,72893.0,1,0,0,0,0.0,10.954484126984127,2296.5173743347905
2021-03-10,82.03650793650793,2.209832451499118,1,0,70943.0,1,0,0,0,0.0,9.787195767195767,2221.4927093726137
2021-03-11,84.55652557319223,3.1162698412698413,1,0,71172.0,1,0,0,0,0.0,8.757354497354497,2533.1605467835125
2021-03-12,78.69911816578482,8.356216931216931,1,0,73861.0,1,0,0,0,0.0,9.094475308641975,1854.7306553603842
2021-03-13,82.52522045855379,6.717971781305114,0,1,60715.0,1,0,0,0,0.0,9.461062610229277,-9588.574681520784
2021-03-14,68.25511463844798,9.530652557319224,0,1,58921.0,1,0,0,0,0.0,9.759514991181657,-11166.147128365094
2021-03-15,48.83412698412698,14.44989417989418,1,0,68220.0,1,0,0,0,0.0,8.371384479717813,-1523.2588491542854
2021-03-16,45.099823633156966,8.733139329805997,1,0,68547.0,1,0,0,0,0.0,8.729232804232804,118.7451224066308
2021-03-17,50.118430335097,10.535343915343915,1,0,67684.0,1,0,0,0,0.0,9.705546737213403,520.0091484735449
2021-03-18,49.14779541446208,14.168589065255732,1,0,68081.0,1,0,0,0,0.0,7.945229276895944,943.3437663617378
2021-03-19,67.9485008818342,9.49615520282187,1,0,67369.0,1,0,0,0,0.0,5.089312169312169,-415.46141816213503
2021-03-20,89.4725749559083,8.513271604938272,0,1,61460.0,1,0,0,0,0.0,8.71852733686067,-9120.692023584743
2021-03-21,55.55017636684303,5.276349206349206,0,1,59578.0,1,0,0,0,0.0,11.575026455026457,-10235.317508984475
2021-03-22,41.43024691358025,9.050652557319223,1,0,68876.0,1,0,0,0,0.0,11.780268959435626,-1856.191376689465
2021-03-23,48.61869488536156,11.476790123456787,1,0,68079.0,1,0,0,0,0.0,9.288046737213403,-845.0990892609002
2021-03-24,75.42311083977751,5.595573192239859,1,0,68196.0,1,0,0,0,0.0,7.959003527336861,-2356.7934212641835
2021-03-25,60.2647266313933,12.99220458553792,1,0,67429.0,1,0,0,0,0.0,6.122059082892418,-3952.1239627086316
2021-03-26,87.47566137566137,5.372865961199294,1,0,66019.0,1,0,0,0,0.0,5.939157848324514,-4641.287562855645
2021-03-27,94.68174603174604,13.12773368606702,0,1,59268.0,1,0,0,0,0.0,6.035396825396825,-10502.298643046593
2021-03-28,83.15714285714286,10.385070546737214,0,1,57877.0,1,0,0,0,0.0,6.67401675485009,-13198.161331129937
2021-03-29,46.741975308641976,11.728492063492062,1,0,66819.0,1,0,0,0,0.0,6.054184303350969,-2632.9503697313426
2021-03-30,36.94074074074074,13.175202821869489,1,0,66325.0,1,0,0,0,0.0,6.429435626102293,-1797.607870274965
2021-03-31,38.12830687830688,16.529911816578483,1,0,65755.0,1,0,0,0,0.0,5.422195767195767,-3768.4892174075994
2021-04-01,23.875,19.514285714285712,1,0,66192.0,1,0,0,0,0.0,1.3642857142857139,-3094.573759738756
2021-04-02,38.00595238095238,19.25,1,0,64600.0,1,0,0,0,0.0,0.8523809523809547,-3681.223099549132
2021-04-03,96.44642857142856,14.140476190476187,0,1,59025.0,1,0,0,0,0.0,3.328571428571429,-10742.045023688674
2021-04-04,60.33333333333333,12.45297619047619,0,1,57780.0,1,0,0,0,0.0,5.793154761904763,-11392.528339374265
2021-04-05,38.16666666666666,13.375595238095238,1,0,66231.0,1,0,0,0,0.0,6.585416666666667,-2764.4356633530497
2021-04-06,47.67857142857143,14.797619047619047,1,0,66622.0,1,0,0,0,0.0,5.413988095238096,-2940.142377562337
2021-04-07,34.17857142857143,15.098809523809525,1,0,66289.0,1,0,0,0,0.0,5.061011904761903,-3746.8573301837396
2021-04-08,28.98809523809524,14.273809523809524,1,0,66706.0,1,0,0,0,0.0,6.055357142857144,-2636.651036869413
2021-04-09,34.101190476190474,15.024404761904762,1,0,65500.0,1,0,0,0,0.0,5.876488095238095,-3358.159661581431
2021-04-10,47.833333333333336,13.438095238095238,0,1,58226.0,1,0,0,0,0.0,5.926785714285714,-11663.269934131082
2021-04-11,42.458333333333336,15.98511904761905,0,1,56651.0,1,0,0,0,0.0,4.448809523809524,-13536.943434368312
2021-04-12,91.25595238095238,11.998809523809523,1,0,68966.0,1,0,0,0,0.0,3.7624999999999993,-4519.083589937212
2021-04-13,59.68452380952381,8.529761904761905,1,0,66770.0,1,0,0,0,0.0,8.703869047619047,-4997.441685804908
2021-04-14,55.30357142857143,9.51309523809524,1,0,66263.0,1,0,0,0,0.0,9.871130952380952,-4835.166291512285
2021-04-15,48.375,13.189285714285717,1,0,66365.0,1,0,0,0,0.0,7.436011904761905,-4987.038156179255
2021-04-16,60.523809523809526,11.114880952380954,1,0,66009.0,1,0,0,0,0.0,6.841964285714287,-5186.817329838606
2021-04-17,44.66666666666666,9.919642857142858,0,1,58589.0,1,0,0,0,0.0,8.511011904761904,-11349.179744273923
2021-04-18,65.85714285714286,10.218452380952382,0,1,57397.0,1,0,0,0,0.0,7.737202380952382,-13615.013879595132
2021-04-19,58.160714285714285,14.045833333333334,1,0,66076.0,1,0,0,0,0.0,6.6535714285714285,-4451.981601679471
2021-04-20,41.523809523809526,16.126190476190477,1,0,66393.0,1,0,0,0,0.0,3.9380952380952383,-3888.510935234537
2021-04-21,38.10119047619048,22.35059523809524,1,0,65940.0,1,0,0,0,0.0,0.09375,-5613.762149816332
2021-04-22,24.827380952380956,25.46845238095238,1,0,67265.0,1,0,0,0,2.7467261904761884,0.0,-4733.479814125558
2021-04-23,27.851190476190474,21.47797619047619,1,0,65461.0,1,0,0,0,1.4910714285714306,0.0,-6286.115622490574
2021-04-24,46.23809523809524,19.179761904761904,0,1,57782.0,1,0,0,0,0.0,0.15238095238095184,-14622.96406975281
2021-04-25,46.80357142857143,18.51369047619048,0,1,56813.0,1,0,0,0,0.0,1.0785714285714256,-14883.475514276157
2021-04-26,58.19642857142857,16.789285714285715,1,0,65456.0,1,0,0,0,0.0,2.5666666666666664,-5009.990207760242
2021-04-27,46.970238095238095,17.633333333333333,1,0,66283.0,1,0,0,0,0.0,3.051785714285714,-5461.598058995187
2021-04-28,55.10714285714286,15.34047619047619,1,0,65551.0,1,0,0,0,0.0,3.7633928571428577,-5608.498737125652
2021-04-29,51.523809523809526,15.830357142857142,1,0,66025.0,1,0,0,0,0.0,3.279464285714287,-4194.533244843154
2021-04-30,79.06547619047619,11.726190476190476,1,0,64304.0,1,0,0,0,0.0,6.5264880952380935,-8555.935288584496
2021-05-01,73.173721340388,10.005723104056436,0,1,56758.0,1,0,0,0,0.0,7.217980599647266,-16394.10187425592
2021-05-02,67.38500881834214,12.272768959435629,0,1,56721.0,1,0,0,0,0.0,5.495515873015872,-15342.84913089744
2021-05-03,49.65970017636684,16.48221340388007,1,0,65471.0,1,0,0,0,0.0,4.585449735449735,-4913.538214676362
2021-05-04,81.78571428571428,17.942901234567902,1,0,67838.0,1,0,0,0,0.0,2.991750440917105,-5862.613307993681
2021-05-05,45.87372134038801,13.388853615520285,0,1,60540.0,1,0,0,0,0.0,3.715789241622577,-11924.828921233395
2021-05-06,36.56746031746032,18.35871252204585,1,0,65436.0,1,0,0,0,0.0,4.180052910052909,-5388.239325124889
2021-05-07,68.75246913580247,17.90441798941799,1,0,64780.0,1,0,0,0,0.0,3.7640079365079355,-5946.089887275559
2021-05-08,68.77142857142857,16.326349206349207,0,1,57311.0,1,0,0,0,0.0,3.4758112874779545,-13458.689523308045
2021-05-09,42.58121693121693,16.070493827160494,0,1,56141.0,1,0,0,0,0.0,2.613015873015872,-14930.155757251634
2021-05-10,75.72557319223986,14.192936507936508,1,0,66682.0,1,0,0,0,0.0,5.137328042328043,-5250.235492531283
2021-05-11,47.0257495590829,19.56500881834215,1,0,66134.0,1,0,0,0,0.0,1.1235758377425036,-4478.167584794697
2021-05-12,46.73271604938272,22.804717813051145,1,0,66075.0,1,0,0,0,1.6532098765432117,0.0,-6481.111956042776
2021-05-13,56.742416225749565,23.24774250440917,1,0,67558.0,1,0,0,0,2.414140211640209,0.0,-4497.123408753639
2021-05-14,48.19603174603175,27.103871252204584,1,0,68888.0,1,0,0,0,3.5522839506172836,0.0,-4104.318144368147
2021-05-15,91.65590828924162,21.45615520282187,0,1,60555.0,1,0,0,0,2.8367195767195774,0.0,-10734.62611520426
2021-05-16,96.50737133237132,18.402882395382395,0,1,58503.0,1,0,0,0,0.48656565656565576,0.0,-12926.813673607936
2021-05-17,89.7007696007696,16.240149110149112,1,0,68368.0,1,0,0,0,0.0,2.584048420715087,-3379.2863140768995
2021-05-18,64.93562610229277,19.812257495590828,1,0,66240.0,1,0,0,0,0.048659611992945884,0.0,-3969.2856986197576
2021-05-19,55.44929453262787,20.463139329806,0,1,62006.0,1,0,0,0,1.21119929453263,0.0,-6260.516647273599
2021-05-20,74.48007054673721,18.283289241622576,1,0,69154.0,1,0,0,0,0.0,1.1344356261022916,-3404.205466817689
2021-05-21,77.12980599647267,17.14900352733686,1,0,65806.0,1,0,0,0,0.0,2.2250529100529093,-5738.085154337964
2021-05-22,66.32195767195768,18.983430335097,0,1,58455.0,1,0,0,0,0.2331746031746036,0.0,-13492.665407196528
2021-05-23,65.96234567901234,20.491754850088185,0,1,56815.0,1,0,0,0,1.2724647266313944,0.0,-14314.719621538152
2021-05-24,51.40978835978836,19.715608465608465,1,0,65847.0,1,0,0,0,1.261984126984128,0.0,-5789.961580491721
2021-05-25,49.22081128747796,17.506604938271604,1,0,65408.0,1,0,0,0,0.0,1.8021560846560867,-5631.050766242435
2021-05-26,41.84991181657848,21.41164021164021,1,0,66876.0,1,0,0,0,0.0,1.3128306878306866,-4155.150599387166
2021-05-27,90.87539682539682,14.86941798941799,1,0,67738.0,1,0,0,0,0.0,1.6154541446208128,-3308.086799639902
2021-05-28,83.70255731922398,16.71321869488536,1,0,66069.0,1,0,0,0,0.0,2.5340035273368624,-5149.233393859652
2021-05-29,69.913139329806,16.977601410934746,0,1,57783.0,1,0,0,0,0.0,0.9090520282186958,-12455.511854556367
2021-05-30,67.3221340388007,20.32994708994709,0,1,57045.0,1,0,0,0,0.8674647266313933,0.0,-13219.461738608878
2021-05-31,55.82151675485009,23.373932980599648,1,0,66064.0,1,0,0,0,2.3485537918871273,0.0,-3322.8508591348923
2021-06-01,53.00238095238095,24.073888888888888,1,0,67332.0,0,1,0,0,2.6950000000000003,0.0,-3115.49194953869
2021-06-02,40.08492063492064,28.296111111111117,1,0,68422.0,0,1,0,0,4.721746031746033,0.0,-2002.0811231328908
2021-06-03,90.2,19.014761904761908,1,0,70116.0,0,1,0,0,0.42484126984127357,0.0,141.86101080260642
2021-06-04,48.22222222222222,21.718253968253965,1,0,64864.0,0,1,0,0,0.1258730158730188,0.0,-3783.3410001379507
2021-06-05,70.69761904761906,20.92388888888889,0,1,58611.0,0,1,0,0,1.9834126984126996,0.0,-13252.129223885951
2021-06-06,68.49920634920635,22.50738095238096,0,1,58683.0,0,1,0,0,4.097738095238093,0.0,-14897.961273878345
2021-06-07,49.51031746031746,25.046349206349205,1,0,68543.0,0,1,0,0,3.324761904761907,0.0,-2902.1404089451744
2021-06-08,50.50873015873015,27.846825396825395,1,0,69831.0,0,1,0,0,4.997777777777777,0.0,-1392.8424087788253
2021-06-09,43.015079365079366,30.501587301587303,1,0,73387.0,0,1,0,0,6.945158730158731,0.0,-383.8287978555413
2021-06-10,53.89523809523809,27.3918253968254,1,0,74929.0,0,1,0,0,6.667023809523812,0.0,2799.402243756546
2021-06-11,91.61507936507935,19.979047619047616,1,0,70071.0,0,1,0,0,4.168690476190477,0.0,-1317.6249364373462
2021-06-12,68.68333333333334,25.692619047619047,0,1,62209.0,0,1,0,0,5.5186904761904785,0.0,-9891.339431591145
2021-06-13,70.8873015873016,24.51111111111111,0,1,61518.0,0,1,0,0,5.611269841269845,0.0,-9746.635457366725
2021-06-14,63.35952380952381,27.02468253968254,1,0,74220.0,0,1,0,0,4.86888888888889,0.0,1295.817009080752
2021-06-15,80.2531746031746,22.26507936507936,1,0,73311.0,0,1,0,0,4.368293650793653,0.0,1327.254101895211
2021-06-16,50.54603174603175,27.35690476190476,1,0,72494.0,0,1,0,0,5.8881349206349185,0.0,1271.1221403650075
2021-06-17,71.34126984126983,23.055714285714288,1,0,72670.0,0,1,0,0,3.454484126984127,0.0,1755.111400727486
2021-06-18,86.77142857142856,21.453571428571426,1,0,70527.0,0,1,0,0,2.29626984126984,0.0,-864.616838784772
2021-06-19,69.0904761904762,22.733492063492065,0,1,60923.0,0,1,0,0,4.014603174603174,0.0,-9144.200673357496
2021-06-20,67.43888888888888,23.63523809523809,0,1,61200.0,0,1,0,0,4.335833333333333,0.0,-9668.161067808775
2021-06-21,45.34603174603175,27.64968253968254,1,0,72382.0,0,1,0,0,5.256785714285716,0.0,1876.5779959537758
2021-06-22,52.45238095238096,26.405555555555555,1,0,72518.0,0,1,0,0,4.389444444444443,0.0,1687.508422267291
2021-06-23,71.42063492063492,23.2518253968254,1,0,71730.0,0,1,0,0,3.720714285714287,0.0,2164.6465681187437
2021-06-24,57.7968253968254,26.564126984126982,1,0,72821.0,0,1,0,0,4.563015873015871,0.0,2773.8821652782635
2021-06-25,51.36111111111112,27.98420634920635,1,0,72763.0,0,1,0,0,5.306190476190476,0.0,2394.4862137472737
2021-06-26,75.85396825396826,23.280873015873016,0,1,62042.0,0,1,0,0,4.877658730158728,0.0,-8319.38863752391
2021-06-27,75.00158730158729,23.891349206349208,0,1,62109.0,0,1,0,0,6.208928571428569,0.0,-8015.552798855717
2021-06-28,58.979365079365074,27.224761904761905,1,0,74821.0,0,1,0,0,6.29607142857143,0.0,4825.471315117326
2021-06-29,65.33095238095238,26.77261904761905,1,0,75854.0,0,1,0,0,5.588333333333335,0.0,6127.030181875702
